created_at,entities
2021-02-19 00:54:18+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'xxx_beautyiAM', 'name': 'QueenB 👑 Me', 'id': 1206281779, 'id_str': '1206281779', 'indices': [0, 14]}], 'urls': []}"
2021-02-19 00:54:27+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tonitheabstrct', 'name': 'the people’s champ', 'id': 1253051616216973312, 'id_str': '1253051616216973312', 'indices': [0, 15]}], 'urls': []}"
2021-02-19 00:54:50+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lady_triumphant', 'name': 'Queen Dee', 'id': 328087021, 'id_str': '328087021', 'indices': [0, 16]}], 'urls': []}"
2021-02-19 00:55:02+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IamClioRose', 'name': 'Clio rose', 'id': 131998018, 'id_str': '131998018', 'indices': [0, 12]}], 'urls': []}"
2021-02-19 00:55:24+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CBSThisMorning', 'name': 'CBS This Morning', 'id': 17134268, 'id_str': '17134268', 'indices': [0, 15]}, {'screen_name': 'leedanielsent', 'name': 'Lee Daniels', 'id': 25060780, 'id_str': '25060780', 'indices': [16, 30]}, {'screen_name': 'AndraDayMusic', 'name': 'Andra Day', 'id': 815537202, 'id_str': '815537202', 'indices': [31, 45]}], 'urls': []}"
2021-02-19 00:55:44+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CaseyWorrell', 'name': 'Casey Worrell', 'id': 1295952307478126594, 'id_str': '1295952307478126594', 'indices': [0, 13]}, {'screen_name': 'CommunityTV', 'name': 'Community', 'id': 28205458, 'id_str': '28205458', 'indices': [14, 26]}], 'urls': [], 'media': [{'id': 1362566482115235841, 'id_str': '1362566482115235841', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EujO_w1VEAEhMQE.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EujO_w1VEAEhMQE.jpg', 'url': 'https://t.co/PJl7LSsHH6', 'display_url': 'pic.twitter.com/PJl7LSsHH6', 'expanded_url': 'https://twitter.com/hulu/status/1362566503036411913/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 408, 'h': 250, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 408, 'h': 250, 'resize': 'fit'}, 'large': {'w': 408, 'h': 250, 'resize': 'fit'}}}]}"
2021-02-19 00:55:56+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dannny32', 'name': 'DANNY-32 🎭', 'id': 2940139894, 'id_str': '2940139894', 'indices': [0, 9]}], 'urls': []}"
2021-02-19 00:56:07+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JeremyMMahany', 'name': 'Jeremy Mahany', 'id': 423826159, 'id_str': '423826159', 'indices': [0, 14]}], 'urls': []}"
2021-02-19 00:56:17+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jeanniepep', 'name': 'Just Jean', 'id': 33348757, 'id_str': '33348757', 'indices': [0, 11]}], 'urls': []}"
2021-02-19 00:56:49+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'randywsandberg', 'name': 'Randy Sandberg Ⓥ', 'id': 89036251, 'id_str': '89036251', 'indices': [0, 15]}], 'urls': []}"
2021-02-19 00:57:20+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aDanny_btw', 'name': 'danny_btw_wtf', 'id': 1084288964029280257, 'id_str': '1084288964029280257', 'indices': [0, 11]}, {'screen_name': 'nbcbrooklyn99', 'name': 'Brooklyn Nine-Nine', 'id': 1300678026, 'id_str': '1300678026', 'indices': [12, 26]}], 'urls': [], 'media': [{'id': 1362566892888551425, 'id_str': '1362566892888551425', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EujPXrFUcAEpmk3.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EujPXrFUcAEpmk3.jpg', 'url': 'https://t.co/Ky2PYLzBH4', 'display_url': 'pic.twitter.com/Ky2PYLzBH4', 'expanded_url': 'https://twitter.com/hulu/status/1362566905484038147/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}"
2021-02-19 00:57:37+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AKanioros', 'name': 'Alexandra Kanioros', 'id': 28232101, 'id_str': '28232101', 'indices': [0, 10]}], 'urls': [], 'media': [{'id': 1362566965580025856, 'id_str': '1362566965580025856', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EujPb54UUAAvH4a.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EujPb54UUAAvH4a.jpg', 'url': 'https://t.co/eP94KhaY3r', 'display_url': 'pic.twitter.com/eP94KhaY3r', 'expanded_url': 'https://twitter.com/hulu/status/1362566977160572928/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 284, 'h': 252, 'resize': 'fit'}, 'small': {'w': 284, 'h': 252, 'resize': 'fit'}, 'medium': {'w': 284, 'h': 252, 'resize': 'fit'}}}]}"
2021-02-19 00:57:50+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SwensonTrenten', 'name': 'Trenten Swenson', 'id': 1221541806019473410, 'id_str': '1221541806019473410', 'indices': [0, 15]}], 'urls': []}"
2021-02-19 00:57:59+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stefani_brian', 'name': '⚡️Brian Stefani⚡️', 'id': 2592851889, 'id_str': '2592851889', 'indices': [0, 14]}, {'screen_name': 'pen15show', 'name': 'PEN15show', 'id': 1049720926256787456, 'id_str': '1049720926256787456', 'indices': [15, 25]}], 'urls': []}"
2021-02-19 00:58:13+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DarkHorseRyan', 'name': 'Ryan Wade', 'id': 818759227, 'id_str': '818759227', 'indices': [0, 14]}], 'urls': []}"
2021-02-19 00:58:28+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JennaCocorullo', 'name': 'Jenna Coco', 'id': 450871024, 'id_str': '450871024', 'indices': [0, 15]}], 'urls': []}"
2021-02-19 00:58:49+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'leprekhan369', 'name': 'Jesus', 'id': 1224036133190995972, 'id_str': '1224036133190995972', 'indices': [0, 13]}], 'urls': []}"
2021-02-19 00:58:59+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
2021-02-19 00:59:10+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gabejoseph8', 'name': 'Gabriel Joseph', 'id': 66808805, 'id_str': '66808805', 'indices': [0, 12]}, {'screen_name': 'SeinfeldTV', 'name': 'Seinfeld', 'id': 239505770, 'id_str': '239505770', 'indices': [13, 24]}], 'urls': []}"
2021-02-19 00:59:52+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Adriianaangel', 'name': '✨Adriana✨', 'id': 1001965136268050432, 'id_str': '1001965136268050432', 'indices': [0, 14]}], 'urls': []}"
2021-02-19 01:00:00+00:00,"{'hashtags': [{'text': 'YourAttentionPlease', 'indices': [47, 67]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tyuLpR1u35', 'expanded_url': 'https://twitter.com/i/web/status/1362567579844423691', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [95, 118]}]}"
2021-02-19 01:00:51+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thechaddywaddy', 'name': 'Chad Prier', 'id': 1889661517, 'id_str': '1889661517', 'indices': [0, 15]}], 'urls': []}"
2021-02-19 01:01:22+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'postmanpilgrim', 'name': 'Brian (I wear a mask) Pilgrim', 'id': 145754770, 'id_str': '145754770', 'indices': [0, 15]}], 'urls': [], 'media': [{'id': 1362567896363200515, 'id_str': '1362567896363200515', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EujQSFUUcAM33he.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EujQSFUUcAM33he.jpg', 'url': 'https://t.co/Xn4I4TuViJ', 'display_url': 'pic.twitter.com/Xn4I4TuViJ', 'expanded_url': 'https://twitter.com/hulu/status/1362567922489520128/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 224, 'h': 224, 'resize': 'fit'}, 'small': {'w': 224, 'h': 224, 'resize': 'fit'}, 'large': {'w': 224, 'h': 224, 'resize': 'fit'}}}]}"
2021-02-19 01:01:38+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RemyDee504', 'name': 'Remy Dee', 'id': 987273817, 'id_str': '987273817', 'indices': [0, 11]}], 'urls': []}"
2021-02-19 01:01:53+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'notRoarshack', 'name': 'Roarshack', 'id': 703416700910239745, 'id_str': '703416700910239745', 'indices': [0, 13]}], 'urls': []}"
2021-02-19 01:02:11+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pen15show', 'name': 'PEN15show', 'id': 1049720926256787456, 'id_str': '1049720926256787456', 'indices': [0, 10]}], 'urls': [], 'media': [{'id': 1362568114047578112, 'id_str': '1362568114047578112', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EujQewQUcAAyC6p.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EujQewQUcAAyC6p.jpg', 'url': 'https://t.co/vHWRiFzgpg', 'display_url': 'pic.twitter.com/vHWRiFzgpg', 'expanded_url': 'https://twitter.com/hulu/status/1362568127398121472/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 500, 'h': 280, 'resize': 'fit'}, 'small': {'w': 500, 'h': 280, 'resize': 'fit'}, 'medium': {'w': 500, 'h': 280, 'resize': 'fit'}}}]}"
2021-02-19 01:02:43+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LoveVictorHulu', 'name': 'Love, Victor', 'id': 1230893316763316224, 'id_str': '1230893316763316224', 'indices': [0, 15]}], 'urls': [], 'media': [{'id': 1362568234742865922, 'id_str': '1362568234742865922', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EujQlx4UYAIaEsy.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EujQlx4UYAIaEsy.jpg', 'url': 'https://t.co/vZofLryRaO', 'display_url': 'pic.twitter.com/vZofLryRaO', 'expanded_url': 'https://twitter.com/hulu/status/1362568261368340480/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}"
2021-02-19 03:38:10+00:00,"{'hashtags': [{'text': 'grownish', 'indices': [57, 66]}], 'symbols': [], 'user_mentions': [{'screen_name': 'grownish', 'name': 'grown-ish', 'id': 864990412976422912, 'id_str': '864990412976422912', 'indices': [3, 12]}, {'screen_name': 'FreeformTV', 'name': 'Freeform', 'id': 40105401, 'id_str': '40105401', 'indices': [99, 110]}, {'screen_name': 'hulu', 'name': 'Hulu', 'id': 15033883, 'id_str': '15033883', 'indices': [124, 129]}], 'urls': []}"
2021-02-19 04:20:34+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'joyoladokun', 'name': 'Joy Oladokun', 'id': 2899871090, 'id_str': '2899871090', 'indices': [0, 12]}], 'urls': []}"
2021-02-19 17:18:51+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SnowfallFX', 'name': 'Snowfall', 'id': 3178489664, 'id_str': '3178489664', 'indices': [0, 11]}, {'screen_name': 'MelvinGregg', 'name': 'Melvin Gregg', 'id': 167869053, 'id_str': '167869053', 'indices': [12, 24]}, {'screen_name': 'FXNetworks', 'name': 'FX Networks', 'id': 16421962, 'id_str': '16421962', 'indices': [25, 36]}], 'urls': []}"
2021-02-19 17:19:07+00:00,"{'hashtags': [{'text': 'NMDLND', 'indices': [94, 101]}], 'symbols': [], 'user_mentions': [{'screen_name': 'nomadlandfilm', 'name': 'Nomadland', 'id': 1096457871238127616, 'id_str': '1096457871238127616', 'indices': [3, 17]}], 'urls': [{'url': 'https://t.co/BmGQzDO3V3', 'expanded_url': 'http://www.WatchNomadland.com', 'display_url': 'WatchNomadland.com', 'indices': [70, 93]}], 'media': [{'id': 1362793785390956551, 'id_str': '1362793785390956551', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/Eume93WXUAYlc6H.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eume93WXUAYlc6H.jpg', 'url': 'https://t.co/AWdi4fOYHM', 'display_url': 'pic.twitter.com/AWdi4fOYHM', 'expanded_url': 'https://twitter.com/nomadlandfilm/status/1362795329846935557/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 679, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1199, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1798, 'h': 1800, 'resize': 'fit'}}, 'source_status_id': 1362795329846935557, 'source_status_id_str': '1362795329846935557', 'source_user_id': 1096457871238127616, 'source_user_id_str': '1096457871238127616'}]}"
2021-02-19 18:00:01+00:00,"{'hashtags': [{'text': 'YourAttentionPlease', 'indices': [44, 64]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XN6x72YNGn', 'expanded_url': 'http://hulu.tv/YAP3', 'display_url': 'hulu.tv/YAP3', 'indices': [77, 100]}], 'media': [{'id': 1362824267046547460, 'id_str': '1362824267046547460', 'indices': [101, 124], 'media_url': 'http://pbs.twimg.com/media/Eum5c0iXcAQ34kA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eum5c0iXcAQ34kA.jpg', 'url': 'https://t.co/DAH0BQWLNU', 'display_url': 'pic.twitter.com/DAH0BQWLNU', 'expanded_url': 'https://twitter.com/hulu/status/1362824273291796485/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}"
2021-02-19 18:59:59+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
2021-02-19 19:45:15+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pattonoswalt', 'name': 'Patton Oswalt', 'id': 139162440, 'id_str': '139162440', 'indices': [3, 16]}, {'screen_name': 'hulu', 'name': 'Hulu', 'id': 15033883, 'id_str': '15033883', 'indices': [52, 57]}], 'urls': [], 'media': [{'id': 1362836374383038466, 'id_str': '1362836374383038466', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/media/EunEdj4VEAIIiUp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EunEdj4VEAIIiUp.jpg', 'url': 'https://t.co/ufssF05aJC', 'display_url': 'pic.twitter.com/ufssF05aJC', 'expanded_url': 'https://twitter.com/pattonoswalt/status/1362836378455707648/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'source_status_id': 1362836378455707648, 'source_status_id_str': '1362836378455707648', 'source_user_id': 139162440, 'source_user_id_str': '139162440'}]}"
2021-02-19 19:46:07+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OnTheRedCarpet', 'name': 'On The Red Carpet', 'id': 17497090, 'id_str': '17497090', 'indices': [0, 15]}, {'screen_name': 'nomadlandfilm', 'name': 'Nomadland', 'id': 1096457871238127616, 'id_str': '1096457871238127616', 'indices': [16, 30]}], 'urls': []}"
2021-02-19 19:46:27+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maryangelaperna', 'name': 'mary angela perna 🌸', 'id': 4897944867, 'id_str': '4897944867', 'indices': [0, 16]}], 'urls': []}"
2021-02-19 19:46:40+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'filmdaze', 'name': 'Film Daze', 'id': 952936348947828736, 'id_str': '952936348947828736', 'indices': [0, 9]}, {'screen_name': 'realkatieduggan', 'name': '💀🖤Katie Duggan🕸🦇', 'id': 936090284848570368, 'id_str': '936090284848570368', 'indices': [10, 26]}], 'urls': []}"
2021-02-19 19:46:54+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'debradoesrvlife', 'name': 'Debra Dickinson', 'id': 2955589339, 'id_str': '2955589339', 'indices': [0, 16]}], 'urls': []}"
2021-02-19 19:47:13+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TylerJamesWill', 'name': 'Tyler James Williams', 'id': 23173468, 'id_str': '23173468', 'indices': [0, 15]}, {'screen_name': 'USvsBillie', 'name': 'The U.S. vs. Billie Holiday', 'id': 1165251197596557312, 'id_str': '1165251197596557312', 'indices': [16, 27]}], 'urls': []}"
2021-02-19 19:47:28+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JFrayWTOP', 'name': 'Jason Fraley', 'id': 414818069, 'id_str': '414818069', 'indices': [0, 10]}], 'urls': []}"
2021-02-19 19:47:38+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hempyq', 'name': 'quentyn', 'id': 32260877, 'id_str': '32260877', 'indices': [0, 7]}], 'urls': []}"
2021-02-19 19:47:52+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'therynocity', 'name': 'Ryan F', 'id': 247968172, 'id_str': '247968172', 'indices': [0, 12]}], 'urls': []}"
2021-02-19 19:48:35+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pajiba', 'name': 'pajiba', 'id': 19625120, 'id_str': '19625120', 'indices': [0, 7]}], 'urls': []}"
2021-02-19 19:48:44+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thedailybeast', 'name': 'The Daily Beast', 'id': 16012783, 'id_str': '16012783', 'indices': [0, 14]}], 'urls': []}"
2021-02-19 19:48:54+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kpfallon', 'name': 'Kevin Fallon', 'id': 20117134, 'id_str': '20117134', 'indices': [0, 9]}], 'urls': []}"
2021-02-19 19:49:10+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Reezzy637', 'name': 'Renee', 'id': 789931216438833152, 'id_str': '789931216438833152', 'indices': [0, 10]}], 'urls': []}"
2021-02-19 20:00:02+00:00,"{'hashtags': [{'text': 'YourAttentionPlease', 'indices': [27, 47]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oovI5UNUzV', 'expanded_url': 'http://hulu.tv/Concert', 'display_url': 'hulu.tv/Concert', 'indices': [64, 87]}], 'media': [{'id': 1362854469365563392, 'id_str': '1362854469365563392', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/EunU608WgAABRbZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EunU608WgAABRbZ.jpg', 'url': 'https://t.co/QsTwBMp8vH', 'display_url': 'pic.twitter.com/QsTwBMp8vH', 'expanded_url': 'https://twitter.com/hulu/status/1362854477947142150/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}"
2021-02-19 20:00:04+00:00,"{'hashtags': [{'text': 'YourAttentionPlease', 'indices': [27, 47]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oovI5UNUzV', 'expanded_url': 'http://hulu.tv/Concert', 'display_url': 'hulu.tv/Concert', 'indices': [64, 87]}], 'media': [{'id': 1362854481197694978, 'id_str': '1362854481197694978', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/EunU7hBWgAIG2B3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EunU7hBWgAIG2B3.jpg', 'url': 'https://t.co/Z3daDx4XNJ', 'display_url': 'pic.twitter.com/Z3daDx4XNJ', 'expanded_url': 'https://twitter.com/hulu/status/1362854485865996301/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}"
2021-02-19 20:18:16+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KianaLede', 'name': 'Kiana Ledé', 'id': 249554161, 'id_str': '249554161', 'indices': [0, 10]}], 'urls': []}"
2021-02-19 21:30:05+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362877114362568707, 'id_str': '1362877114362568707', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Eunpg8IXIAMaNIS.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Eunpg8IXIAMaNIS.jpg', 'url': 'https://t.co/jR4RnBbEAV', 'display_url': 'pic.twitter.com/jR4RnBbEAV', 'expanded_url': 'https://twitter.com/hulu/status/1362877138614026245/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}"
2021-02-19 23:00:00+00:00,"{'hashtags': [{'text': 'kid90', 'indices': [73, 79]}], 'symbols': [], 'user_mentions': [{'screen_name': 'moonfrye', 'name': 'soleil moon frye', 'id': 18002296, 'id_str': '18002296', 'indices': [19, 28]}], 'urls': [], 'media': [{'id': 1362899763876818952, 'id_str': '1362899763876818952', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/Eun-HUJXcAgmSFp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eun-HUJXcAgmSFp.jpg', 'url': 'https://t.co/TB2uyjqvi1', 'display_url': 'pic.twitter.com/TB2uyjqvi1', 'expanded_url': 'https://twitter.com/hulu/status/1362899765567062017/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}"
2021-02-20 00:56:09+00:00,"{'hashtags': [{'text': 'NMDLND', 'indices': [70, 77]}], 'symbols': [], 'user_mentions': [{'screen_name': 'nomadlandfilm', 'name': 'Nomadland', 'id': 1096457871238127616, 'id_str': '1096457871238127616', 'indices': [3, 17]}, {'screen_name': 'hulu', 'name': 'Hulu', 'id': 15033883, 'id_str': '15033883', 'indices': [63, 68]}], 'urls': [{'url': 'https://t.co/LqrdS8rCdq', 'expanded_url': 'http://www.WatchNomandland.com', 'display_url': 'WatchNomandland.com', 'indices': [78, 101]}], 'media': [{'id': 1362897741341364235, 'id_str': '1362897741341364235', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1362897741341364235/pu/img/YAzR2v8Bggqk6qLu.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1362897741341364235/pu/img/YAzR2v8Bggqk6qLu.jpg', 'url': 'https://t.co/nsQfqDRxXB', 'display_url': 'pic.twitter.com/nsQfqDRxXB', 'expanded_url': 'https://twitter.com/nomadlandfilm/status/1362898576242733059/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1362898576242733059, 'source_status_id_str': '1362898576242733059', 'source_user_id': 1096457871238127616, 'source_user_id_str': '1096457871238127616'}]}"
2021-02-20 02:39:57+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362954954109976577, 'id_str': '1362954954109976577', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/EuowTzyVgAEQuAm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuowTzyVgAEQuAm.jpg', 'url': 'https://t.co/cbI5F4W7XE', 'display_url': 'pic.twitter.com/cbI5F4W7XE', 'expanded_url': 'https://twitter.com/hulu/status/1362955119721992192/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]}"
2021-02-20 02:44:09+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DamsonIdris', 'name': 'Damson Idris', 'id': 400706900, 'id_str': '400706900', 'indices': [0, 12]}], 'urls': []}"
2021-02-20 02:44:29+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ComplexPop', 'name': 'Complex Pop Culture', 'id': 256596567, 'id_str': '256596567', 'indices': [0, 11]}, {'screen_name': 'DamsonIdris', 'name': 'Damson Idris', 'id': 400706900, 'id_str': '400706900', 'indices': [12, 24]}], 'urls': []}"
2021-02-20 02:44:47+00:00,"{'hashtags': [{'text': 'Nomadland', 'indices': [20, 30]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RottenTomatoes', 'name': 'Rotten Tomatoes', 'id': 20108560, 'id_str': '20108560', 'indices': [3, 18]}], 'urls': []}"
2021-02-20 02:45:26+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lesaladino', 'name': 'Laura Saladino', 'id': 262032013, 'id_str': '262032013', 'indices': [0, 11]}], 'urls': []}"
2021-02-20 02:45:50+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'russianshedevil', 'name': '𝕹𝖎𝖐𝖐𝖎', 'id': 771673676, 'id_str': '771673676', 'indices': [0, 16]}], 'urls': []}"
