created_at,text,entities
2021-02-09 23:56:17+00:00,@NetflixMY Siapa kerja jadi translator untuk Anime dekat Netflix? Hire la orang yg Japanese dia ok sikit. Cakap Jep… https://t.co/mcgy0bHXdg,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/mcgy0bHXdg', 'expanded_url': 'https://twitter.com/i/web/status/1359290054246506498', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-09 23:51:25+00:00,@NetflixMY Lesssgoooo minnnnn!!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:50:28+00:00,@NetflixMY min dah tgk Ying Yang Master ke belum?? BEST JGK TAUUU 🥺🥺,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:49:51+00:00,@NetflixMY Nak tgk.. Tp turn off bila tgk duration 2 jam lebih...,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:49:29+00:00,@NetflixMY 😍,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:46:57+00:00,"@NetflixMY Tribute to Dad &amp; their little girls, amik bawang , perah Kat mata. Anyway, aura Cowboy Bebop ni","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:39:37+00:00,@NetflixMY Ada Kim Tae Ri ke.. Eh kenalah tengok,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:39:28+00:00,"Perkembangan yang baik, tahniah @NetflixMY ✨ https://t.co/OlgI1jYunJ","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [32, 42]}], 'urls': [{'url': 'https://t.co/OlgI1jYunJ', 'expanded_url': 'https://twitter.com/NetflixMY/status/1359109793139617793', 'display_url': 'twitter.com/NetflixMY/stat…', 'indices': [45, 68]}]}"
2021-02-09 23:38:48+00:00,@NetflixMY Bagus @NetflixMY !saya belum tengok lagi cerita tu. No komen.,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [17, 27]}], 'urls': []}"
2021-02-09 23:30:59+00:00,@NetflixMY @noturhomieee @yyyynnnnff perangai ko la ni,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'noturhomieee', 'name': 'bæl', 'id': 1166371532827967488, 'id_str': '1166371532827967488', 'indices': [11, 24]}, {'screen_name': 'yyyynnnnff', 'name': 'y', 'id': 863665514354065410, 'id_str': '863665514354065410', 'indices': [25, 36]}], 'urls': []}"
2021-02-09 23:30:02+00:00,@NetflixMY @elyanaaaaf kau la ni HAHAHAHAHA,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'elyanaaaaf', 'name': '𝔯𝔞𝔭𝔲𝔫𝔷𝔢𝔩', 'id': 1269231268975108104, 'id_str': '1269231268975108104', 'indices': [11, 22]}], 'urls': []}"
2021-02-09 23:29:55+00:00,@NetflixMY Ha duduk Malaysia.. Pakai bahasa rasmi kebangsaan..,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:27:17+00:00,@NetflixMY @sayyidatulain_ mu kot /hj,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'sayyidatulain_', 'name': 'i want yoongi, ayinn ⁷', 'id': 866571719254786048, 'id_str': '866571719254786048', 'indices': [11, 26]}], 'urls': []}"
2021-02-09 23:25:53+00:00,@farhanrosli_02 @fendyMyzaaf @NetflixMY Tak pernah dengar sinkof ya? Haha,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'farhanrosli_02', 'name': 'Dennisovich', 'id': 1332731329142611969, 'id_str': '1332731329142611969', 'indices': [0, 15]}, {'screen_name': 'fendyMyzaaf', 'name': 'Andy Castello', 'id': 180077832, 'id_str': '180077832', 'indices': [16, 28]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [29, 39]}], 'urls': []}"
2021-02-09 23:25:09+00:00,@NetflixMY Bagus dah mula ciapan dalam BM. Teruskan 💪🏼,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:24:07+00:00,"@NetflixMY Asalamualaikum. Maaf ganggu.

Ada tk yg berminat nk beli jaket kasual kt sini? Murah je sbb ada diskaun.… https://t.co/AAe8dUZHGJ","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/AAe8dUZHGJ', 'expanded_url': 'https://twitter.com/i/web/status/1359281955733295106', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-09 23:22:33+00:00,@NetflixMY bangga doe netflix guna bahasa melayu 😭,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:21:45+00:00,@NetflixMY @btrisyianajihah @zulelkhaa,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'btrisyianajihah', 'name': 'najiihahhh', 'id': 1108734813232459777, 'id_str': '1108734813232459777', 'indices': [11, 27]}, {'screen_name': 'zulelkhaa', 'name': '𝖟', 'id': 2836855814, 'id_str': '2836855814', 'indices': [28, 38]}], 'urls': []}"
2021-02-09 23:21:21+00:00,@NetflixMY Okay dah ni jangan sampai admin jadi rempit sudah😆,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:20:20+00:00,"@NetflixMY Sabar ye @NetflixMY , manusia mmg tak pernah berpuas hati. Lagi lagi melayu. 🤣","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [20, 30]}], 'urls': []}"
2021-02-09 23:16:36+00:00,tengok d @NetflixMY sumpah sedih 😔 karau2 aku menangis. drg princess pun nangis. recomndd tgk. tapi make sure ada t… https://t.co/KtQLq8AcKV,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [9, 19]}], 'urls': [{'url': 'https://t.co/KtQLq8AcKV', 'expanded_url': 'https://twitter.com/i/web/status/1359280063850549249', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-09 23:14:32+00:00,"@NetflixMY Mainkan emoji min, jangan kaku2 kali, salam dari negeri jiran 😄 https://t.co/N4YTiGabkW","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/N4YTiGabkW', 'expanded_url': 'https://twitter.com/NetflixID/status/1358601964892786688', 'display_url': 'twitter.com/NetflixID/stat…', 'indices': [75, 98]}]}"
2021-02-09 23:12:08+00:00,@JoeyAzlanSyah @NetflixMY Wandavision dekat Disney+,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JoeyAzlanSyah', 'name': 'Yeay!DapatBalikAccountLama 😘', 'id': 275556310, 'id_str': '275556310', 'indices': [0, 14]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [15, 25]}], 'urls': []}"
2021-02-09 23:08:05+00:00,@ThIsIs_Zharif @NetflixMY @XavierNaxa Tu pun org kata bm xde nilai komersial 🤣,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ThIsIs_Zharif', 'name': 'Zharif Zubaidi 🇲🇾', 'id': 451154270, 'id_str': '451154270', 'indices': [0, 14]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [15, 25]}, {'screen_name': 'XavierNaxa', 'name': 'Xavier Naxa 🇲🇾', 'id': 3286689331, 'id_str': '3286689331', 'indices': [26, 37]}], 'urls': []}"
2021-02-09 23:06:03+00:00,@NetflixMY Eh..eh..eh..tetiber awak buatsss saya bangga tau.😂,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:03:42+00:00,@NetflixMY Best gila baru tengok semalam wkwkwk,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:03:08+00:00,"@NetflixMY Belom, nak tengok movie Bruce Willis and Jason Statham lagi..mohon add-on banyak banyak 🤕","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:02:31+00:00,@NetflixMY Udahhh mmg syokk ponnnnnn,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 23:01:58+00:00,@NetflixMY Text guna loghat negeri mesti rating cicipan neflix lagi tinggi https://t.co/WNW4m5J8vG,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': [], 'media': [{'id': 1359276372774903809, 'id_str': '1359276372774903809', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et0eqMbUYAEVaM2.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et0eqMbUYAEVaM2.jpg', 'url': 'https://t.co/WNW4m5J8vG', 'display_url': 'pic.twitter.com/WNW4m5J8vG', 'expanded_url': 'https://twitter.com/fariszakaria_/status/1359276381499056131/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 200, 'h': 156, 'resize': 'fit'}, 'small': {'w': 200, 'h': 156, 'resize': 'fit'}, 'large': {'w': 200, 'h': 156, 'resize': 'fit'}}}]}"
2021-02-09 23:01:57+00:00,@NetflixMY Bagussss,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 22:58:40+00:00,@NetflixMY da tulis korg melayu bising pulak. biar la mesra sikit. dkt sikit dgn penonton. mungkin lepas ni kalau d… https://t.co/fnhdow5kMA,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/fnhdow5kMA', 'expanded_url': 'https://twitter.com/i/web/status/1359275551068856326', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-09 22:57:16+00:00,@NetflixMY Wah sudah pandai berbahasa melayu 😍,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 22:54:55+00:00,Finally.👏🏻👏🏻👏🏻 baru betul nama akaun @NetflixMY https://t.co/1i8MwL53YI,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [37, 47]}], 'urls': [{'url': 'https://t.co/1i8MwL53YI', 'expanded_url': 'https://twitter.com/netflixmy/status/1359124894806597633', 'display_url': 'twitter.com/netflixmy/stat…', 'indices': [48, 71]}]}"
2021-02-09 22:47:34+00:00,"@NetflixMY terbaik! teruskanlah tweet dalam BM, tahniah @NetflixMY https://t.co/1jomGKQN4I","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [56, 66]}], 'urls': [], 'media': [{'id': 1359272751417098240, 'id_str': '1359272751417098240', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et0bXZ0VgAAGQkA.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et0bXZ0VgAAGQkA.jpg', 'url': 'https://t.co/1jomGKQN4I', 'display_url': 'pic.twitter.com/1jomGKQN4I', 'expanded_url': 'https://twitter.com/fahmiabdrahim/status/1359272759541460994/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 280, 'resize': 'fit'}, 'small': {'w': 498, 'h': 280, 'resize': 'fit'}, 'large': {'w': 498, 'h': 280, 'resize': 'fit'}}}]}"
2021-02-09 22:43:19+00:00,"@jiiilp1sc @NetflixMY sebab tu ada tanda soal.

saya rasa ramai saja yg minat.

tapi tula, x tau kenapa x ramai len… https://t.co/hIhffoR1J9","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jiiilp1sc', 'name': '🌺r0b!🌺🇲🇾', 'id': 282628209, 'id_str': '282628209', 'indices': [0, 10]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [11, 21]}], 'urls': [{'url': 'https://t.co/hIhffoR1J9', 'expanded_url': 'https://twitter.com/i/web/status/1359271691394813954', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-09 22:09:50+00:00,@NetflixMY Baru rasa mcm Netflix Malaysia..,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 22:02:48+00:00,"@NetflixMY masukkan ""the office"" pls.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 22:02:22+00:00,@NetflixMY Aku terima kau seadanya Netflix! Perbanyakkan local muvis dan siris yg berkualiti tinggi lagi. Ayuh maju!!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 21:51:05+00:00,@kamalkodiran @NetflixMY Diam ah,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kamalkodiran', 'name': 'kamal', 'id': 2234814558, 'id_str': '2234814558', 'indices': [0, 13]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [14, 24]}], 'urls': []}"
2021-02-09 21:07:36+00:00,@NetflixMY 💜,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 21:05:43+00:00,@MusharrafAmndn @NetflixMY Pelancau,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MusharrafAmndn', 'name': 'Musharraf Aminudeen', 'id': 456626432, 'id_str': '456626432', 'indices': [0, 15]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [16, 26]}], 'urls': []}"
2021-02-09 21:05:22+00:00,"@NetflixMY hahahhaha aku suka macam ni,tahniah @NetflixMY 🤣","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [47, 57]}], 'urls': []}"
2021-02-09 20:40:10+00:00,"@yasieradib @JoeyAzlanSyah @NetflixMY Express vpn or nord vpn 
Tengah pakai sekarang Express vpn yang premium banya… https://t.co/YxccBnEMdC","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'yasieradib', 'name': 'ɪnˈspɛktə Carlos', 'id': 1057224664982798337, 'id_str': '1057224664982798337', 'indices': [0, 11]}, {'screen_name': 'JoeyAzlanSyah', 'name': 'Yeay!DapatBalikAccountLama 😘', 'id': 275556310, 'id_str': '275556310', 'indices': [12, 26]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [27, 37]}], 'urls': [{'url': 'https://t.co/YxccBnEMdC', 'expanded_url': 'https://twitter.com/i/web/status/1359240698906644480', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-09 20:31:07+00:00,@muhddanniel @NetflixMY Halahhh watak eh ni,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'muhddanniel', 'name': '\u200e〽️', 'id': 274493413, 'id_str': '274493413', 'indices': [0, 12]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [13, 23]}], 'urls': []}"
2021-02-09 20:30:40+00:00,"@NetflixMY Rojak is the best la, both languages","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 20:29:50+00:00,@kaporendang @NurAzieraMdShah @zunoninonino @NetflixMY Wahai tuan hamba sekali,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kaporendang', 'name': 'rafi radzi', 'id': 606475797, 'id_str': '606475797', 'indices': [0, 12]}, {'screen_name': 'NurAzieraMdShah', 'name': 'Ziera Hange Zoe', 'id': 914023621, 'id_str': '914023621', 'indices': [13, 29]}, {'screen_name': 'zunoninonino', 'name': 'You', 'id': 146559758, 'id_str': '146559758', 'indices': [30, 43]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [44, 54]}], 'urls': []}"
2021-02-09 20:13:56+00:00,@NetflixMY @_jidam_  sub bm,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': '_jidam_', 'name': 'ɴᴀɢᴀᴛᴏ', 'id': 1127556504096108544, 'id_str': '1127556504096108544', 'indices': [11, 19]}], 'urls': []}"
2021-02-09 20:13:36+00:00,"@NetflixMY Weyh serious cerita ni memang best gila, kena tengok!!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 19:55:41+00:00,@NetflixMY @ijahcyrus @ainmsrn @ainaajaafarr,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'ijahcyrus', 'name': '𝕙𝕒𝕗𝕚𝕫𝕒𝕙🦋', 'id': 1155509909582016512, 'id_str': '1155509909582016512', 'indices': [11, 21]}, {'screen_name': 'ainmsrn', 'name': '𝓽𝓪𝓼𝓱𝓪', 'id': 1231737456975728640, 'id_str': '1231737456975728640', 'indices': [22, 30]}, {'screen_name': 'ainaajaafarr', 'name': 'ana', 'id': 1195279677889212416, 'id_str': '1195279677889212416', 'indices': [31, 44]}], 'urls': []}"
2021-02-09 19:52:49+00:00,@NetflixMY @admnzm @adrianatsha,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'admnzm', 'name': 'dam', 'id': 1208094327861215232, 'id_str': '1208094327861215232', 'indices': [11, 18]}, {'screen_name': 'adrianatsha', 'name': '𝐚', 'id': 1054908311542218752, 'id_str': '1054908311542218752', 'indices': [19, 31]}], 'urls': []}"
2021-02-09 19:52:18+00:00,"@NetflixMY Masa ramai2 sweeper dtg tolong Tu, Ada vibe MCM end game siak","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 19:46:33+00:00,@hazemanhuzir @NetflixMY wow tulisan kecil besar. impressive haze 👏🏻,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hazemanhuzir', 'name': 'Hazeman Huzir', 'id': 186917438, 'id_str': '186917438', 'indices': [0, 13]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [14, 24]}], 'urls': []}"
2021-02-09 19:43:59+00:00,@NetflixMY Wah netflix dah tweet guna bahasa melayu 👌🏻 impressive hyung,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 19:34:56+00:00,@hanifgenzo @NetflixMY A good start,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hanifgenzo', 'name': 'i got my haircut!', 'id': 405252950, 'id_str': '405252950', 'indices': [0, 11]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [12, 22]}], 'urls': []}"
2021-02-09 19:26:18+00:00,@NetflixMY Yall tryna make Netflix sit SPM BM and for what?,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 19:06:01+00:00,@NetflixMY Macam gini 👍🏼👍🏼👍🏼👍🏼👍🏼,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': []}"
2021-02-09 19:01:17+00:00,@NetflixMY @Nhaifalqmn omooo ni ke,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}, {'screen_name': 'Nhaifalqmn', 'name': 'Haifalokman', 'id': 1140471904878256129, 'id_str': '1140471904878256129', 'indices': [11, 22]}], 'urls': []}"
2021-02-09 18:50:43+00:00,@NetflixMY https://t.co/1zdP1hoDSn,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [0, 10]}], 'urls': [], 'media': [{'id': 1359213148016766978, 'id_str': '1359213148016766978', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/EtzlKB2UcAIeOJm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EtzlKB2UcAIeOJm.jpg', 'url': 'https://t.co/1zdP1hoDSn', 'display_url': 'pic.twitter.com/1zdP1hoDSn', 'expanded_url': 'https://twitter.com/hanifgenzo/status/1359213152093626370/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 390, 'resize': 'fit'}, 'small': {'w': 480, 'h': 390, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 390, 'resize': 'fit'}}}]}"
2021-02-09 18:45:36+00:00,@haziq_hermy @JoeyAzlanSyah @NetflixMY Suggest vpn mobile.,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'haziq_hermy', 'name': 'ハジクハーミー', 'id': 1462021646, 'id_str': '1462021646', 'indices': [0, 12]}, {'screen_name': 'JoeyAzlanSyah', 'name': 'Yeay!DapatBalikAccountLama 😘', 'id': 275556310, 'id_str': '275556310', 'indices': [13, 27]}, {'screen_name': 'NetflixMY', 'name': 'Netflix Malaysia', 'id': 4444965133, 'id_str': '4444965133', 'indices': [28, 38]}], 'urls': []}"
